author id,username,created_at,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,hashtags
1235138322,Scotbloc,2021-10-16 22:17:02+00:00,en,0,0,0,0,Twitter for Android,"RIP Alan Hawkshaw, a legend you've probably never heard of. https://t.co/jUUZbqIly0", 
1301544989567201283,onsatinisland,2021-10-16 22:13:57+00:00,en,0,0,0,0,Airtime Pro,Now Playing / Step Into Sunshine by Alan Hawkshaw, 
2507378912,AhmedGoldeneye,2021-10-16 22:10:24+00:00,en,0,0,0,0,dlvr.it,Alan Hawkshaw: Grange Hill and Countdown composer dies aged 84 https://t.co/A9hUK9jr8h https://t.co/shdwzB33vS https://t.co/shdwzB33vS https://t.co/WyHqVVWenw, 
158512580,boucherhayes,2021-10-16 22:10:03+00:00,en,285,1,3,17,Twitter for iPhone,"RIP Alan Hawkshaw, the composer of the Countdown theme tune. 

10% of his royalties income while he was alive went to funding the music educations of underprivileged kids.  😎 https://t.co/C3OEXfy8He", 
226819574,haraguchiiiii,2021-10-16 22:09:40+00:00,ja,2,0,0,0,Twitter Web App,Alan Hawkshaw「Man of Means」。KPM 1192番『The Road Forward』収録。このクールなジャズ・ファンクは、Radley MetzgerがHenry Paris名義で監督したハードコア映画『Maraschino Cherry』に使われている。xhamsterにあるので検索してみてください。ハードコアなので注意。https://t.co/sM2y0s5sRY https://t.co/hlF0EI4nC0, 
1132918992010506240,hbktmtag,2021-10-16 22:09:03+00:00,ja,0,0,0,0,Twitter for iPhone,え、Alan Hawkshaw亡くなったの一番ショックかもしれない, 
1233608415395475456,uhiiman,2021-10-16 22:09:03+00:00,en,0,0,0,0,uhiiman_bot,"#うひーメモ
投稿時間:2021-10-17 07:09:02
Alan Hawkshaw: Grange Hill and Countdown composer dies aged 84
https://t.co/9gErIKMlL9
#ニュース",ニュース
144552745,oxfordteddy,2021-10-16 22:08:19+00:00,en,1,0,0,0,Twitter for Android,Sad to hear of Alan Hawkshaw's death. A legend in music and composer of the soundtrack to my youth. Also father to the very talented @kirsty_hawkshaw. My sincere condolences to his family. Rest in Peace., 
25666091,jonnymorris1973,2021-10-16 22:08:16+00:00,en,24,0,1,3,Twitter Web App,"RIP Alan Hawkshaw, backing vocalist on Who's Dr Who? https://t.co/FNSDt5iCZ9", 
456509440,LaurenceAkers,2021-10-16 22:06:44+00:00,en,8,0,1,0,Twitter for iPhone,"Sad to hear about Alan Hawkshaw. I did his press in the mid 90s. A true gentleman, my condolences to his family.

https://t.co/xTDENKIRke", 
744238050927124480,strangebrewpod,2021-10-16 22:03:56+00:00,en,6,0,0,3,Twitter for Android,"@susie_dent @wearekpm RIP The Hawk, it was an honour to speak to him https://t.co/YgH0WTIuNr", 
